gene,species,species_code,transcript_id,sequence_id,window_index,start,end,center,absolute_start,absolute_end,absolute_center,window_size,step_size,entropy_method,k,invalid_symbol_count,invalid_symbols,entropy,status,word_length,used_length
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,145,14400,15400,14900.0,14400,15400,14900.0,1000,100,jin,3,0,,0.9585700777657379,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,146,14500,15500,15000.0,14500,15500,15000.0,1000,100,jin,3,0,,0.9525769205751691,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,147,14600,15600,15100.0,14600,15600,15100.0,1000,100,jin,3,0,,0.955457787794422,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,148,14700,15700,15200.0,14700,15700,15200.0,1000,100,jin,3,0,,0.9634909017050671,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,149,14800,15800,15300.0,14800,15800,15300.0,1000,100,jin,3,0,,0.9619485721712917,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,150,14900,15900,15400.0,14900,15900,15400.0,1000,100,jin,3,0,,0.9706091978704845,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,151,15000,16000,15500.0,15000,16000,15500.0,1000,100,jin,3,0,,0.9665131773559091,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,152,15100,16100,15600.0,15100,16100,15600.0,1000,100,jin,3,0,,0.9674014199212558,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,153,15200,16200,15700.0,15200,16200,15700.0,1000,100,jin,3,0,,0.9698385168864266,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,154,15300,16300,15800.0,15300,16300,15800.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,155,15400,16400,15900.0,15400,16400,15900.0,1000,100,jin,3,0,,0.9619816197263381,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,156,15500,16500,16000.0,15500,16500,16000.0,1000,100,jin,3,0,,0.9581164666750639,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,157,15600,16600,16100.0,15600,16600,16100.0,1000,100,jin,3,0,,0.9535712975971317,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,158,15700,16700,16200.0,15700,16700,16200.0,1000,100,jin,3,0,,0.9427714949930746,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,159,15800,16800,16300.0,15800,16800,16300.0,1000,100,jin,3,0,,0.9585473810176247,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,160,15900,16900,16400.0,15900,16900,16400.0,1000,100,jin,3,0,,0.9614802696797663,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,161,16000,17000,16500.0,16000,17000,16500.0,1000,100,jin,3,0,,0.9595754103041219,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,162,16100,17100,16600.0,16100,17100,16600.0,1000,100,jin,3,0,,0.9644189384475942,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,163,16200,17200,16700.0,16200,17200,16700.0,1000,100,jin,3,0,,0.9563612385220357,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,164,16300,17300,16800.0,16300,17300,16800.0,1000,100,jin,3,0,,0.9540876736702959,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,165,16400,17400,16900.0,16400,17400,16900.0,1000,100,jin,3,0,,0.9536632577155935,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,166,16500,17500,17000.0,16500,17500,17000.0,1000,100,jin,3,0,,0.965390787895955,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,167,16600,17600,17100.0,16600,17600,17100.0,1000,100,jin,3,0,,0.9603000473256657,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,168,16700,17700,17200.0,16700,17700,17200.0,1000,100,jin,3,0,,0.9541169375548741,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,169,16800,17800,17300.0,16800,17800,17300.0,1000,100,jin,3,0,,0.9563353551080817,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,170,16900,17900,17400.0,16900,17900,17400.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,171,17000,18000,17500.0,17000,18000,17500.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,172,17100,18100,17600.0,17100,18100,17600.0,1000,100,jin,3,0,,0.9531341153547298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,173,17200,18200,17700.0,17200,18200,17700.0,1000,100,jin,3,0,,0.9580529660550196,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,174,17300,18300,17800.0,17300,18300,17800.0,1000,100,jin,3,0,,0.957939600702154,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,175,17400,18400,17900.0,17400,18400,17900.0,1000,100,jin,3,0,,0.9525867070333464,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,176,17500,18500,18000.0,17500,18500,18000.0,1000,100,jin,3,0,,0.9426230876618019,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,177,17600,18600,18100.0,17600,18600,18100.0,1000,100,jin,3,0,,0.9589752283282008,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,178,17700,18700,18200.0,17700,18700,18200.0,1000,100,jin,3,0,,0.9565456573153303,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,179,17800,18800,18300.0,17800,18800,18300.0,1000,100,jin,3,0,,0.9642766945072053,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,180,17900,18900,18400.0,17900,18900,18400.0,1000,100,jin,3,0,,0.9572002951150315,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,181,18000,19000,18500.0,18000,19000,18500.0,1000,100,jin,3,0,,0.9626947007489127,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,182,18100,19100,18600.0,18100,19100,18600.0,1000,100,jin,3,0,,0.9589752283282008,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,183,18200,19200,18700.0,18200,19200,18700.0,1000,100,jin,3,0,,0.9623947642623834,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,184,18300,19300,18800.0,18300,19300,18800.0,1000,100,jin,3,0,,0.9606568007288733,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,185,18400,19400,18900.0,18400,19400,18900.0,1000,100,jin,3,0,,0.9368012225090263,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,186,18500,19500,19000.0,18500,19500,19000.0,1000,100,jin,3,0,,0.9288377799405243,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,187,18600,19600,19100.0,18600,19600,19100.0,1000,100,jin,3,0,,0.9408364138261032,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,188,18700,19700,19200.0,18700,19700,19200.0,1000,100,jin,3,0,,0.9325727417304525,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,189,18800,19800,19300.0,18800,19800,19300.0,1000,100,jin,3,0,,0.9391029710507629,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,190,18900,19900,19400.0,18900,19900,19400.0,1000,100,jin,3,0,,0.9494805839764692,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,191,19000,20000,19500.0,19000,20000,19500.0,1000,100,jin,3,0,,0.9484900855639196,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,192,19100,20100,19600.0,19100,20100,19600.0,1000,100,jin,3,0,,0.9603000473256657,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,193,19200,20200,19700.0,19200,20200,19700.0,1000,100,jin,3,0,,0.9581164666750639,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,194,19300,20300,19800.0,19300,20300,19800.0,1000,100,jin,3,0,,0.9636980405303827,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,195,19400,20400,19900.0,19400,20400,19900.0,1000,100,jin,3,0,,0.9632848959943376,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,196,19500,20500,20000.0,19500,20500,20000.0,1000,100,jin,3,0,,0.9492378247081721,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,197,19600,20600,20100.0,19600,20600,20100.0,1000,100,jin,3,0,,0.9406011403618889,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,198,19700,20700,20200.0,19700,20700,20200.0,1000,100,jin,3,0,,0.9455077421121763,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,199,19800,20800,20300.0,19800,20800,20300.0,1000,100,jin,3,0,,0.94755955540467,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,200,19900,20900,20400.0,19900,20900,20400.0,1000,100,jin,3,0,,0.94568635165386,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,201,20000,21000,20500.0,20000,21000,20500.0,1000,100,jin,3,0,,0.9433834117488926,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,202,20100,21100,20600.0,20100,21100,20600.0,1000,100,jin,3,0,,0.9452585043432838,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,203,20200,21200,20700.0,20200,21200,20700.0,1000,100,jin,3,0,,0.9535712975971317,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,204,20300,21300,20800.0,20300,21300,20800.0,1000,100,jin,3,0,,0.9538702923158953,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,205,20400,21400,20900.0,20400,21400,20900.0,1000,100,jin,3,0,,0.9511425287815162,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,206,20500,21500,21000.0,20500,21500,21000.0,1000,100,jin,3,0,,0.9552889085440697,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,207,20600,21600,21100.0,20600,21600,21100.0,1000,100,jin,3,0,,0.9530176213759072,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,208,20700,21700,21200.0,20700,21700,21200.0,1000,100,jin,3,0,,0.9457151793668769,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,209,20800,21800,21300.0,20800,21800,21300.0,1000,100,jin,3,0,,0.9310760928031631,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,210,20900,21900,21400.0,20900,21900,21400.0,1000,100,jin,3,0,,0.9345616263655931,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,211,21000,22000,21500.0,21000,22000,21500.0,1000,100,jin,3,0,,0.9310760928031631,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,212,21100,22100,21600.0,21100,22100,21600.0,1000,100,jin,3,0,,0.9563353551080817,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,213,21200,22200,21700.0,21200,22200,21700.0,1000,100,jin,3,0,,0.952746823430748,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,214,21300,22300,21800.0,21300,22300,21800.0,1000,100,jin,3,0,,0.9636980405303827,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,215,21400,22400,21900.0,21400,22400,21900.0,1000,100,jin,3,0,,0.9649207055963055,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,216,21500,22500,22000.0,21500,22500,22000.0,1000,100,jin,3,0,,0.9701078966646213,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,217,21600,22600,22100.0,21600,22600,22100.0,1000,100,jin,3,0,,0.9637052618615849,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,218,21700,22700,22200.0,21700,22700,22200.0,1000,100,jin,3,0,,0.9461111752832719,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,219,21800,22800,22300.0,21800,22800,22300.0,1000,100,jin,3,0,,0.957104694317298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,220,21900,22900,22400.0,21900,22900,22400.0,1000,100,jin,3,0,,0.9618878122127906,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,221,22000,23000,22500.0,22000,23000,22500.0,1000,100,jin,3,0,,0.9636980405303827,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,222,22100,23100,22600.0,22100,23100,22600.0,1000,100,jin,3,0,,0.9672938674634753,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,223,22200,23200,22700.0,22200,23200,22700.0,1000,100,jin,3,0,,0.9622926103308411,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,224,22300,23300,22800.0,22300,23300,22800.0,1000,100,jin,3,0,,0.9576281424256076,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,225,22400,23400,22900.0,22400,23400,22900.0,1000,100,jin,3,0,,0.9598218943440173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,226,22500,23500,23000.0,22500,23500,23000.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,227,22600,23600,23100.0,22600,23600,23100.0,1000,100,jin,3,0,,0.9597228593623252,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,228,22700,23700,23200.0,22700,23700,23200.0,1000,100,jin,3,0,,0.957939600702154,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,229,22800,23800,23300.0,22800,23800,23300.0,1000,100,jin,3,0,,0.960133183777173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,230,22900,23900,23400.0,22900,23900,23400.0,1000,100,jin,3,0,,0.9666052189651015,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,231,23000,24000,23500.0,23000,24000,23500.0,1000,100,jin,3,0,,0.9641513152545361,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,232,23100,24100,23600.0,23100,24100,23600.0,1000,100,jin,3,0,,0.965390787895955,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,233,23200,24200,23700.0,23200,24200,23700.0,1000,100,jin,3,0,,0.9622926103308411,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,234,23300,24300,23800.0,23300,24300,23800.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,235,23400,24400,23900.0,23400,24400,23900.0,1000,100,jin,3,0,,0.9595754103041219,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,236,23500,24500,24000.0,23500,24500,24000.0,1000,100,jin,3,0,,0.960133183777173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,237,23600,24600,24100.0,23600,24600,24100.0,1000,100,jin,3,0,,0.9656015135046702,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,238,23700,24700,24200.0,23700,24700,24200.0,1000,100,jin,3,0,,0.968187212723394,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,239,23800,24800,24300.0,23800,24800,24300.0,1000,100,jin,3,0,,0.9644189384475942,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,240,23900,24900,24400.0,23900,24900,24400.0,1000,100,jin,3,0,,0.9661189969705314,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,241,24000,25000,24500.0,24000,25000,24500.0,1000,100,jin,3,0,,0.9662031285470299,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,242,24100,25100,24600.0,24100,25100,24600.0,1000,100,jin,3,0,,0.9641083649452306,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,243,24200,25200,24700.0,24200,25200,24700.0,1000,100,jin,3,0,,0.963617429328306,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,244,24300,25300,24800.0,24300,25300,24800.0,1000,100,jin,3,0,,0.9674014199212558,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,245,24400,25400,24900.0,24400,25400,24900.0,1000,100,jin,3,0,,0.965322796014377,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,246,24500,25500,25000.0,24500,25500,25000.0,1000,100,jin,3,0,,0.9620281472230771,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,247,24600,25600,25100.0,24600,25600,25100.0,1000,100,jin,3,0,,0.9522813050516268,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,248,24700,25700,25200.0,24700,25700,25200.0,1000,100,jin,3,0,,0.8878255617876953,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,249,24800,25800,25300.0,24800,25800,25300.0,1000,100,jin,3,0,,0.9144046421162879,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,250,24900,25900,25400.0,24900,25900,25400.0,1000,100,jin,3,0,,0.9480986313125025,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,251,25000,26000,25500.0,25000,26000,25500.0,1000,100,jin,3,0,,0.958763069653047,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,252,25100,26100,25600.0,25100,26100,25600.0,1000,100,jin,3,0,,0.9349872146141723,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,253,25200,26200,25700.0,25200,26200,25700.0,1000,100,jin,3,0,,0.957939600702154,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,254,25300,26300,25800.0,25300,26300,25800.0,1000,100,jin,3,0,,0.9603769194234101,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,255,25400,26400,25900.0,25400,26400,25900.0,1000,100,jin,3,0,,0.9607737016783479,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,256,25500,26500,26000.0,25500,26500,26000.0,1000,100,jin,3,0,,0.9583527452381991,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,257,25600,26600,26100.0,25600,26600,26100.0,1000,100,jin,3,0,,0.9613476148463196,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,258,25700,26700,26200.0,25700,26700,26200.0,1000,100,jin,3,0,,0.9531341153547298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,259,25800,26800,26300.0,25800,26800,26300.0,1000,100,jin,3,0,,0.9598218943440173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,260,25900,26900,26400.0,25900,26900,26400.0,1000,100,jin,3,0,,0.9594412856725287,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,261,26000,27000,26500.0,26000,27000,26500.0,1000,100,jin,3,0,,0.9572002951150315,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,262,26100,27100,26600.0,26100,27100,26600.0,1000,100,jin,3,0,,0.9618878122127906,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,263,26200,27200,26700.0,26200,27200,26700.0,1000,100,jin,3,0,,0.9674014199212558,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,264,26300,27300,26800.0,26300,27300,26800.0,1000,100,jin,3,0,,0.9674014199212558,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,265,26400,27400,26900.0,26400,27400,26900.0,1000,100,jin,3,0,,0.9598218943440173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,266,26500,27500,27000.0,26500,27500,27000.0,1000,100,jin,3,0,,0.9628050886772311,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,267,26600,27600,27100.0,26600,27600,27100.0,1000,100,jin,3,0,,0.9693469713982577,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,268,26700,27700,27200.0,26700,27700,27200.0,1000,100,jin,3,0,,0.9666052189651015,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,269,26800,27800,27300.0,26800,27800,27300.0,1000,100,jin,3,0,,0.9594000519576128,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,270,26900,27900,27400.0,26900,27900,27400.0,1000,100,jin,3,0,,0.957104694317298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,271,27000,28000,27500.0,27000,28000,27500.0,1000,100,jin,3,0,,0.9518031615004484,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,272,27100,28100,27600.0,27100,28100,27600.0,1000,100,jin,3,0,,0.9379560623342534,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,273,27200,28200,27700.0,27200,28200,27700.0,1000,100,jin,3,0,,0.9426254282396506,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,274,27300,28300,27800.0,27300,28300,27800.0,1000,100,jin,3,0,,0.9461111752832719,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,275,27400,28400,27900.0,27400,28400,27900.0,1000,100,jin,3,0,,0.9442421734020296,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,276,27500,28500,28000.0,27500,28500,28000.0,1000,100,jin,3,0,,0.9373084409719343,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,277,27600,28600,28100.0,27600,28600,28100.0,1000,100,jin,3,0,,0.9359264883079677,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,278,27700,28700,28200.0,27700,28700,28200.0,1000,100,jin,3,0,,0.9552889085440697,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,279,27800,28800,28300.0,27800,28800,28300.0,1000,100,jin,3,0,,0.9617470335475362,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,280,27900,28900,28400.0,27900,28900,28400.0,1000,100,jin,3,0,,0.9637052618615849,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,281,28000,29000,28500.0,28000,29000,28500.0,1000,100,jin,3,0,,0.9611678820637256,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,282,28100,29100,28600.0,28100,29100,28600.0,1000,100,jin,3,0,,0.9451837746517172,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,283,28200,29200,28700.0,28200,29200,28700.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,284,28300,29300,28800.0,28300,29300,28800.0,1000,100,jin,3,0,,0.9566828519308935,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,285,28400,29400,28900.0,28400,29400,28900.0,1000,100,jin,3,0,,0.9540053232615208,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,286,28500,29500,29000.0,28500,29500,29000.0,1000,100,jin,3,0,,0.9464909674137866,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,287,28600,29600,29100.0,28600,29600,29100.0,1000,100,jin,3,0,,0.9368974765537722,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,288,28700,29700,29200.0,28700,29700,29200.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,289,28800,29800,29300.0,28800,29800,29300.0,1000,100,jin,3,0,,0.968187212723394,ok,4,259
